,Status,Number_of_Properties,Consent,Minor_Variance,Official_Plan_Rezoning,Site_Plan_Application,lat,lon,Council,Average_Income,Secondary_Plan,Business_Improvement_Area,Site_and_Area_Specific_Policy,Zoning_Category
1415,Approved,One Property,0,1,0,0,43.77046667186806,-79.43697964372885,North York Community Council,44576,0,0,0,Residential
1416,Approved,One Property,0,1,0,0,43.72202984,-79.391587828,North York Community Council,169203,0,0,0,Residential
1417,Approved,One Property,1,1,0,0,43.5977819,-79.5467752,Etobicoke York Community Council,47709,0,0,0,Residential
1418,Approved,One Property,0,1,0,0,43.68128002719093,-79.34393676468898,Toronto and East York Community Council,55225,0,0,0,Residential
1419,Approved,One Property,0,1,0,0,43.73329185714286,-79.39688863333333,North York Community Council,111730,0,0,0,Residential
1420,Approved,One Property,0,1,0,0,43.77662471774256,-79.40074466641384,North York Community Council,45326,0,0,0,Residential
1421,Denied,One Property,0,1,0,0,43.6487796,-79.4797374,Toronto and East York Community Council,71204,1,0,0,Residential
1422,Approved,One Property,0,1,0,0,43.70590323333334,-79.43220613333332,North York Community Council,85099,0,0,0,Residential
1423,Denied,One Property,0,1,0,0,43.69915475,-79.39371076676413,Toronto and East York Community Council,57039,1,0,0,Residential
1424,Denied,One Property,0,1,0,0,43.6817352,-79.3393692,Toronto and East York Community Council,55225,0,0,0,Residential
1425,Approved,One Property,1,0,0,0,43.79510143989303,-79.33624426002669,North York Community Council,36346,0,0,0,Residential
1426,Denied,One Property,0,1,0,0,43.6748278,-79.4312035,Toronto and East York Community Council,54460,0,0,0,Commercial Residential
1427,Denied,One Property,1,0,0,0,43.59152724782609,-79.54019177826088,Etobicoke York Community Council,47384,0,0,0,Residential
1428,Approved,One Property,0,1,0,0,43.6947284,-79.4500575,Toronto and East York Community Council,35112,0,1,0,Residential
1429,Approved,One Property,1,1,0,0,43.73273888,-79.25774828,Scarborough Community Council,30974,0,0,0,Residential
1430,Approved,More Than One Property,0,1,0,0,43.8053942,-79.299077,Scarborough Community Council,31826,0,0,0,Residential
1431,Approved,One Property,0,1,0,0,43.6483283,-79.506271,Etobicoke York Community Council,64140,0,1,0,Commercial Residential
1432,Approved,One Property,0,1,0,0,43.73770443333333,-79.34870053333333,North York Community Council,67757,1,0,0,Residential
1433,Approved,One Property,0,1,0,0,43.65851867706924,-79.41669513734222,Toronto and East York Community Council,58071,0,0,0,Residential
1434,Denied,One Property,0,1,0,0,43.73084902437016,-79.48737797244732,North York Community Council,34168,0,0,0,Residential
1435,Approved,One Property,0,1,0,0,43.70035918157895,-79.38640526052632,North York Community Council,85340,1,0,0,Commercial Residential
1436,Approved,One Property,0,1,0,0,43.66108220465117,-79.42249985813953,Toronto and East York Community Council,58071,0,0,0,Residential
1437,Approved,One Property,0,1,0,0,43.67211954280358,-79.35350825312035,Toronto and East York Community Council,73253,0,0,0,Residential
1438,Approved,One Property,0,1,0,0,43.67704492888468,-79.27602711530119,Scarborough Community Council,54360,0,0,0,Residential
1439,Approved,One Property,0,1,0,0,43.68762732035988,-79.33410501487027,Toronto and East York Community Council,51846,0,0,0,Residential
1440,Approved,More Than One Property,1,0,0,0,43.623171,-79.51525310588235,Etobicoke York Community Council,52787,0,1,0,Commercial Residential
1441,Approved,More Than One Property,0,0,0,1,43.75735813333333,-79.3858283,North York Community Council,100516,0,0,0,Residential
1442,Approved,One Property,0,1,0,0,43.73644056695356,-79.40379718773762,North York Community Council,308010,0,0,0,Residential
1443,Approved,One Property,0,1,0,0,43.67756801052631,-79.39364359473684,Toronto and East York Community Council,112766,0,0,1,Residential
1444,Approved,One Property,0,1,0,0,43.6320472,-79.35433296057144,Toronto and East York Community Council,70600,0,1,1,Residential
1445,Approved,One Property,0,1,0,0,43.7714206,-79.41086802222222,North York Community Council,45326,0,0,0,Residential
1446,Approved,One Property,1,0,0,0,43.63586790652174,-79.43125403043479,Toronto and East York Community Council,35207,0,0,0,Residential
1447,Approved,One Property,0,1,0,0,43.64579712,-79.407503545,Toronto and East York Community Council,70623,1,0,0,Residential
1448,Approved,One Property,0,1,0,0,43.65073003333333,-79.41259236666666,Toronto and East York Community Council,50694,0,1,0,Commercial Residential
1449,Approved,One Property,0,1,0,0,43.67709819090909,-79.39149566818182,Toronto and East York Community Council,112766,0,0,1,Residential
1450,Approved,One Property,0,1,0,0,43.7788632,-79.2948068,Scarborough Community Council,34200,0,0,0,Residential
1451,Approved,One Property,0,1,0,0,43.73070505428571,-79.40183882,North York Community Council,111730,0,0,0,Residential
1452,Denied,More Than One Property,1,1,1,0,43.688916,-79.4913149236842,Etobicoke York Community Council,30827,0,0,1,Residential Apartment
1453,Approved,One Property,0,0,0,1,43.7989158,-79.2021328,Scarborough Community Council,29573,0,0,0,Employment Industrial
1454,Approved,One Property,1,1,0,0,43.7105279,-79.2551911,Scarborough Community Council,54360,0,0,0,Residential
1455,Approved,One Property,0,1,0,0,43.70698481076927,-79.36331314900235,North York Community Council,125564,0,0,0,Residential
1456,Approved,One Property,0,1,0,0,43.65558045,-79.47272502375216,Toronto and East York Community Council,57465,0,0,0,Residential
1457,Approved,One Property,0,1,0,0,43.74473532977242,-79.38237840008237,North York Community Council,308010,0,0,0,Residential
1458,Approved,One Property,0,1,0,0,43.6635632,-79.34824515,Toronto and East York Community Council,53803,0,0,0,Residential
1459,Approved,One Property,0,1,0,0,43.7019837615745,-79.26373842284646,Scarborough Community Council,54360,0,0,0,Residential
1460,Approved,One Property,0,1,0,0,43.68865300749968,-79.43814116015635,Toronto and East York Community Council,39803,0,0,0,Residential
1461,Approved,More Than One Property,1,1,0,0,43.703889,-79.2576686,Scarborough Community Council,54360,0,0,0,Residential
1462,Approved,One Property,0,1,0,0,43.71359467397261,-79.40497822054795,North York Community Council,169203,0,0,0,Residential
1463,Denied,One Property,0,1,0,0,43.716780792,-79.407846928,North York Community Council,169203,0,0,0,Residential
1464,Denied,One Property,0,1,0,0,43.7121332,-79.4119478,North York Community Council,169203,0,0,0,Residential
1465,Denied,One Property,0,1,0,0,43.7330653,-79.39476700909091,North York Community Council,111730,0,0,0,Residential
1466,Approved,One Property,0,1,0,0,43.6829237,-79.27622830909091,Scarborough Community Council,54360,0,0,0,Residential
1467,Denied,One Property,1,1,0,0,43.7572477875,-79.41396045625,North York Community Council,72371,0,0,0,Residential
1468,Denied,One Property,0,1,0,0,43.70349198859876,-79.51432625953085,Etobicoke York Community Council,32997,0,0,1,Residential
1469,Denied,One Property,1,1,0,0,43.71572325,-79.264310975,Scarborough Community Council,36232,0,0,0,Residential
1470,Approved,One Property,0,1,0,0,43.67717068194899,-79.53152967148884,Etobicoke York Community Council,101551,0,0,0,Residential
1471,Approved,One Property,0,1,0,0,43.77343937647059,-79.42463070588236,North York Community Council,44576,0,0,0,Residential
1473,Denied,More Than One Property,0,1,0,0,43.6264619,-79.52633126186522,Etobicoke York Community Council,52787,0,0,0,Employment Industrial
1474,Denied,One Property,1,1,0,0,43.71139210044586,-79.49574880438635,Etobicoke York Community Council,31800,0,0,0,Residential
1475,Approved,More Than One Property,1,0,0,0,43.69024828076923,-79.44821006923077,Toronto and East York Community Council,35112,0,0,0,Residential
1476,Approved,One Property,0,1,0,0,43.65029779130435,-79.41136914782608,Toronto and East York Community Council,50694,0,0,0,Residential
1477,Approved,One Property,1,1,0,0,43.66223887508548,-79.47557909552776,Toronto and East York Community Council,49709,0,0,0,Residential
1478,Approved,One Property,0,1,0,0,43.79980544,-79.29221556,Scarborough Community Council,31826,0,0,0,Residential
1479,Approved,One Property,0,1,0,0,43.72588043043478,-79.42229993043479,North York Community Council,123077,0,0,0,Residential
1480,Approved,One Property,1,1,0,0,43.7115091,-79.2497542,Scarborough Community Council,54360,0,0,0,Residential
1481,Denied,One Property,0,1,0,0,43.78932077407407,-79.15510735925926,Scarborough Community Council,54045,0,0,0,Residential
1482,Approved,One Property,0,1,0,0,43.696191,-79.2755681,Scarborough Community Council,26793,0,0,0,Residential
1483,Approved,One Property,0,1,0,0,43.65063749999999,-79.477241564,Toronto and East York Community Council,71204,0,1,0,Commercial Residential
1484,Approved,More Than One Property,0,1,0,0,43.67827042689667,-79.41883302341839,Toronto and East York Community Council,54460,0,0,1,Residential
1484,Approved,More Than One Property,0,1,0,0,43.67827042689667,-79.41883302341839,Toronto and East York Community Council,54460,0,0,1,Residential
1485,Approved,One Property,0,1,0,0,43.69922912,-79.42941756,Toronto and East York Community Council,65274,0,0,0,Residential
1486,Approved,One Property,1,0,0,0,43.67027074166666,-79.28926684166666,Toronto and East York Community Council,92580,0,0,0,Residential
1487,Approved,One Property,0,1,0,0,43.67598183913044,-79.2890864347826,Toronto and East York Community Council,92580,0,0,0,Residential
1488,Approved,One Property,0,1,0,0,43.629563,-79.51322644026548,Etobicoke York Community Council,64140,0,0,0,Residential
1489,Approved,One Property,0,1,0,0,43.6803665,-79.4476135,Toronto and East York Community Council,41717,0,0,0,Residential
1490,Approved,One Property,0,1,0,0,43.6937509,-79.3288497,Toronto and East York Community Council,51846,0,0,0,Residential
1491,Denied,One Property,1,1,0,0,43.7497253,-79.3862358,North York Community Council,100516,0,0,0,Residential
1492,Denied,One Property,1,1,0,0,43.78297711428571,-79.26808065714286,Scarborough Community Council,31825,0,0,0,Residential
1493,Denied,One Property,0,1,0,0,43.664324565,-79.48681586000001,Toronto and East York Community Council,71888,0,0,0,Residential
1494,Approved,One Property,1,1,0,0,43.59485647777777,-79.52415221111112,Etobicoke York Community Council,47384,0,0,0,Residential
1495,Approved,One Property,0,1,0,0,43.6788625,-79.3855299,Toronto and East York Community Council,207903,0,0,0,Residential
1496,Approved,One Property,0,1,0,0,43.7085116,-79.3776655,North York Community Council,85340,1,0,0,Residential
1497,Approved,One Property,1,1,0,0,43.69578432,-79.27168208,Scarborough Community Council,26793,0,0,0,Residential
1498,Approved,One Property,1,1,0,0,43.7032085,-79.2546378,Scarborough Community Council,54360,0,0,0,Residential
1499,Approved,One Property,0,1,0,0,43.6535234,-79.4106318,Toronto and East York Community Council,50694,0,0,0,Residential
1500,Denied,One Property,0,1,0,0,43.70830719090909,-79.42031706666666,North York Community Council,85099,0,0,0,Residential
1501,Approved,One Property,0,1,0,0,43.66142121538461,-79.49066094615384,Toronto and East York Community Council,71888,0,0,0,Residential
1502,Approved,More Than One Property,1,1,0,0,43.69869814615384,-79.27935763846155,Scarborough Community Council,26793,0,0,0,Residential
1503,Approved,One Property,0,1,0,0,43.65518273846154,-79.43918944615385,Toronto and East York Community Council,40588,0,0,0,Residential
1504,Approved,One Property,0,1,0,0,43.703809,-79.2449426,Scarborough Community Council,44718,0,0,0,Residential
1505,Approved,One Property,1,0,0,0,43.74356810723561,-79.53891397019238,Etobicoke York Community Council,29528,0,1,0,Residential
1506,Approved,More Than One Property,1,0,0,0,43.68626034,-79.31493554000001,Toronto and East York Community Council,55225,0,0,0,Residential
1507,Approved,One Property,0,1,0,0,43.774800477978,-79.2269807362972,Scarborough Community Council,30878,0,0,0,Residential
1508,Approved,One Property,0,1,0,0,43.68496817333333,-79.34803963333333,Toronto and East York Community Council,44557,0,0,0,Residential
1509,Approved,One Property,0,1,0,0,43.69080368877494,-79.43297674696517,Toronto and East York Community Council,65274,0,0,0,Residential
1510,Approved,One Property,0,1,0,0,43.66447437058823,-79.3319152627451,Toronto and East York Community Council,53803,0,0,0,Residential
1511,Approved,One Property,0,1,0,0,43.6533248,-79.47106606298811,Toronto and East York Community Council,57465,0,0,0,Residential
1512,Approved,More Than One Property,1,0,0,0,43.6912605,-79.3960725,Toronto and East York Community Council,114174,1,0,0,Residential
1513,Approved,One Property,0,1,0,0,43.64802432978131,-79.4536222647331,Toronto and East York Community Council,71204,0,0,0,Residential
1516,Denied,More Than One Property,0,0,1,0,43.68163101666667,-79.35776155,Toronto and East York Community Council,70831,0,0,0,Commercial Residential
1517,Approved,One Property,1,1,0,0,43.6965804,-79.2743777,Scarborough Community Council,26793,0,0,0,Residential
1518,Approved,One Property,0,1,0,0,43.716717175,-79.390041475,North York Community Council,85340,1,0,0,Residential
1519,Approved,One Property,0,1,0,0,43.71602247894737,-79.4183839,North York Community Council,169203,0,0,0,Residential
1520,Approved,One Property,0,1,0,0,43.6654661,-79.33380600000001,Toronto and East York Community Council,53803,0,0,0,Residential
1521,Denied,More Than One Property,0,1,0,0,43.6889033125,-79.26946407916667,Scarborough Community Council,54360,0,0,1,Commercial Residential
1521,Denied,More Than One Property,0,1,0,0,43.6889033125,-79.26946407916667,Scarborough Community Council,54360,0,0,1,Commercial Residential
1522,Denied,One Property,1,1,0,0,43.7335524392979,-79.3937530803907,North York Community Council,111730,0,0,0,Residential
1523,Approved,One Property,0,1,0,0,43.673066,-79.396032,Toronto and East York Community Council,112766,0,0,0,Commercial Residential
1524,Approved,One Property,1,1,0,0,43.74463362413843,-79.38269335226619,North York Community Council,308010,0,0,0,Residential
1525,Denied,One Property,0,1,0,0,43.72498787857143,-79.38833947142857,North York Community Council,308010,0,0,0,Residential
1526,Approved,One Property,0,1,0,0,43.7051853,-79.3189505,Toronto and East York Community Council,43907,0,0,0,Residential
1527,Approved,One Property,0,1,0,0,43.66310824153846,-79.33549292923078,Toronto and East York Community Council,53803,0,0,0,Residential
1528,Approved,One Property,0,1,0,0,43.6960688,-79.3456205,Toronto and East York Community Council,53315,0,0,0,Residential
1529,Approved,One Property,0,1,0,0,43.71846662,-79.40670714000001,North York Community Council,169203,0,0,0,Residential
1530,Approved,One Property,1,1,0,0,43.607034,-79.4896436,Etobicoke York Community Council,54438,0,0,0,Residential
1531,Approved,One Property,0,1,0,0,43.65680333775308,-79.53246043668169,Etobicoke York Community Council,99055,0,0,0,Residential
1532,Approved,One Property,0,1,0,0,43.71291512727272,-79.26248397272728,Scarborough Community Council,36232,0,0,0,Residential
1533,Approved,One Property,1,1,0,0,43.70306285,-79.25471055,Scarborough Community Council,54360,0,0,0,Residential
1534,Approved,One Property,1,1,0,0,43.7101638,-79.5356876,Etobicoke York Community Council,39003,0,0,0,Residential
